,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,age
7321,180000,187000,Diesel,Individual,Manual,2.0,19.2,1461 ,65,5.0,14
7322,750000,70000,Diesel,Individual,Manual,1.0,24.3,1248 ,88.5,5.0,5
7323,500000,40000,Petrol,Individual,Manual,1.0,20.4,1197 ,81.80,5.0,5
7324,2825000,22000,Diesel,Dealer,Automatic,1.0,15.73,1968 ,174.33,5.0,4
7325,2125000,5500,Diesel,Dealer,Manual,1.0,26.8,1597 ,118,5.0,1
7326,3350000,18000,Diesel,Dealer,Automatic,1.0,19.62,1998 ,190,5.0,3
7327,840000,1500,Petrol,Individual,Automatic,1.0,18.2,1199 ,88.7,5.0,2
7328,1000000,46000,Diesel,Individual,Manual,1.0,24.5,1498 ,98.6,7.0,6
7329,740000,24400,Diesel,Individual,Manual,1.0,27.39,1248 ,74,5.0,4
7330,1290000,29899,Diesel,Dealer,Automatic,1.0,22.15,1498 ,108.6,5.0,3
7331,1800000,20000,Diesel,Dealer,Automatic,1.0,11.36,2755 ,171.5,8.0,3
7332,775000,2000,Petrol,Dealer,Manual,1.0,20.7,1197 ,81.86,5.0,1
7333,695000,34000,Diesel,Dealer,Manual,1.0,21.04,1461 ,83.8,8.0,4
7334,730000,31000,Petrol,Dealer,Automatic,1.0,17.4,1197 ,81.86,5.0,3
7335,1295000,46000,Diesel,Dealer,Automatic,2.0,11.45,2776 ,197.2,7.0,5
7336,1160000,121000,Diesel,Dealer,Automatic,1.0,12.08,2999 ,161,7.0,5
7337,3300000,60000,Diesel,Dealer,Automatic,1.0,0.0,1950 ,194,5.0,4
7338,540000,7000,Petrol,Dealer,Manual,1.0,20.3,1086 ,68,5.0,3
7339,434999,10000,Petrol,Dealer,Automatic,1.0,23.1,998 ,67.04,5.0,5
7340,4600000,6000,Diesel,Dealer,Automatic,1.0,17.9,2143 ,170,5.0,3
7341,910000,20000,Diesel,Dealer,Manual,1.0,17.0,2596 ,80.8,5.0,3
7342,850000,59235,Diesel,Dealer,Manual,1.0,19.67,1582 ,126.2,5.0,6
7343,5800000,21000,Diesel,Dealer,Automatic,1.0,16.78,1995 ,190,5.0,2
7344,520000,48000,Diesel,Individual,Manual,1.0,25.8,1498 ,98.6,5.0,7
7345,650000,114000,Diesel,Individual,Manual,1.0,14.95,2489 ,93.7,7.0,3
7346,430000,120000,Diesel,Individual,Manual,2.0,19.3,1248 ,73.9,5.0,10
7347,360000,144000,Diesel,Individual,Manual,1.0,21.9,1396 ,88.8,5.0,8
7348,350000,144000,Diesel,Individual,Manual,1.0,21.9,1396 ,88.8,5.0,8
7349,791000,190000,Diesel,Individual,Manual,1.0,24.3,1248 ,88.5,5.0,5
7350,950000,190000,Diesel,Individual,Manual,2.0,12.99,2494 ,100.6,7.0,6
7351,690000,20000,Diesel,Individual,Manual,1.0,28.4,1248 ,74,5.0,2
7352,860000,40000,Diesel,Individual,Manual,2.0,22.0,1582 ,126.2,5.0,4
7353,371000,100000,Diesel,Individual,Manual,1.0,19.3,1248 ,73.9,5.0,9
7354,45000,60000,Diesel,Individual,Manual,2.0,16.8,1405 ,68,5.0,13
7355,55000,201000,Diesel,Individual,Manual,1.0,17.8,1399 ,68,5.0,15
7356,240000,110000,Diesel,Individual,Manual,1.0,20.54,1598 ,103.6,5.0,10
7357,495000,77215,Diesel,Individual,Manual,2.0,25.2,1248 ,74,5.0,7
7359,671000,48228,Petrol,Dealer,Manual,1.0,18.7,1199 ,88.7,5.0,6
7360,693000,58559,Diesel,Dealer,Manual,1.0,25.2,1248 ,74,5.0,4
7362,802999,50856,Diesel,Dealer,Manual,1.0,26.0,1498 ,98.6,5.0,5
7363,890000,18300,Petrol,Individual,Manual,1.0,17.8,1497 ,117.3,5.0,4
7364,495000,59292,Diesel,Dealer,Manual,1.0,28.4,1248 ,74,5.0,6
7365,545000,10000,Petrol,Dealer,Automatic,1.0,23.1,998 ,67.04,5.0,3
7366,775000,21147,Petrol,Dealer,Automatic,1.0,21.4,1197 ,83.1,5.0,3
7367,925000,69000,Diesel,Dealer,Manual,1.0,25.6,1498 ,97.9,5.0,4
7368,1450000,10000,Diesel,Individual,Manual,1.0,17.3,1497 ,121,7.0,2
7369,790000,16000,Diesel,Dealer,Automatic,1.0,28.4,1248 ,74,5.0,3
7370,1789999,36000,Diesel,Dealer,Manual,1.0,13.68,2393 ,147.8,8.0,4
7371,620000,37000,Petrol,Dealer,Manual,1.0,21.01,1197 ,81.80,5.0,4
7372,375000,61173,Diesel,Dealer,Manual,1.0,27.62,793 ,47,5.0,5
7374,2450000,30000,Diesel,Dealer,Automatic,1.0,18.25,1968 ,187.74,5.0,5
7375,850000,75000,Diesel,Dealer,Manual,1.0,15.1,2179 ,140,7.0,7
7376,750000,51000,Petrol,Dealer,Automatic,1.0,19.56,1197 ,81.80,5.0,4
7377,775000,17000,Petrol,Dealer,Manual,1.0,21.01,1197 ,81.80,5.0,3
7378,260000,100000,Diesel,Individual,Manual,2.0,17.8,1248 ,75,5.0,13
7379,2000000,35000,Diesel,Individual,Automatic,2.0,17.68,1968 ,174.33,5.0,8
7380,300000,10000,Petrol,Individual,Manual,1.0,21.1,814 ,55.2,5.0,4
7381,1300000,91567,Diesel,Individual,Automatic,3.0,16.0,2179 ,140,7.0,5
7382,380000,50000,Petrol,Individual,Manual,1.0,23.1,998 ,67.04,5.0,4
7383,480000,60000,Petrol,Individual,Manual,1.0,18.9,1197 ,81.86,5.0,4
7384,240000,35000,Petrol,Individual,Manual,2.0,22.74,796 ,47.3,5.0,5
7385,500000,33400,Petrol,Individual,Manual,1.0,17.43,1396 ,105.5,5.0,7
7386,420000,36000,Petrol,Individual,Manual,1.0,20.4,1197 ,83.11,5.0,6
7387,130000,180000,Diesel,Individual,Manual,2.0,20.0,1399 ,68,5.0,10
7388,110000,80000,Petrol,Individual,Manual,1.0,20.92,998 ,67.1,5.0,9
7389,120000,120000,Petrol,Individual,Manual,2.0,19.7,796 ,46.3,5.0,14
7390,700000,80000,Diesel,Individual,Automatic,1.0,28.4,1248 ,74.02,5.0,4
7391,550000,120000,Diesel,Individual,Manual,1.0,28.4,1248 ,74.02,5.0,3
7392,190000,110000,Diesel,Individual,Manual,2.0,19.09,1405 ,69.01,5.0,7
7393,665000,70000,Diesel,Individual,Manual,1.0,23.59,1364 ,67.04,5.0,3
7394,445000,120000,Diesel,Individual,Manual,2.0,14.95,2489 ,93.7,7.0,7
7395,340000,92686,Diesel,Dealer,Manual,2.0,21.9,1396 ,88.76,5.0,9
7396,330000,180000,Diesel,Individual,Manual,1.0,13.6,1991 ,142,5.0,12
7397,270000,80000,Diesel,Individual,Manual,1.0,21.02,1248 ,88.76,5.0,9
7398,1044999,70000,Diesel,Individual,Automatic,1.0,16.0,2179 ,140,7.0,6
7399,279000,117000,Diesel,Individual,Manual,1.0,17.8,1248 ,75,5.0,12
7400,620000,15000,Petrol,Individual,Manual,1.0,20.4,1194 ,94.93,5.0,3
7401,250000,100000,Diesel,Individual,Manual,2.0,16.6,1896 ,122.4,5.0,14
7402,475000,83000,Petrol,Individual,Automatic,1.0,15.74,1591 ,121.3,5.0,9
7403,750000,67600,Diesel,Individual,Automatic,1.0,14.81,1998 ,163.7,5.0,5
7404,1250000,160000,Diesel,Individual,Manual,2.0,13.5,2477 ,178,7.0,6
7405,250000,80000,Petrol,Individual,Manual,2.0,21.1,814 ,55.2,5.0,7
7406,445000,100000,Diesel,Individual,Manual,1.0,25.8,1498 ,98.6,5.0,8
7407,400000,100000,Diesel,Individual,Manual,1.0,15.0,1896 ,105,5.0,11
7408,350000,90000,Diesel,Individual,Manual,2.0,23.0,1396 ,90,5.0,11
7409,295000,140000,Diesel,Individual,Manual,1.0,20.5,1598 ,103.5,5.0,9
7410,600000,25000,Petrol,Individual,Manual,1.0,21.21,1197 ,81.80,5.0,3
7411,1650000,20000,Diesel,Individual,Manual,1.0,13.68,2393 ,147.8,8.0,3
7412,100000,30000,Petrol,Individual,Manual,1.0,16.1,796 ,37,4.0,9
7413,690000,13000,Petrol,Individual,Manual,1.0,20.4,1194 ,94.93,5.0,3
7414,710000,42000,Petrol,Individual,Manual,1.0,18.6,1197 ,81.83,5.0,3
7415,350000,10000,Petrol,Individual,Manual,2.0,20.3,998 ,68.05,5.0,3
7416,220000,13000,Petrol,Individual,Manual,1.0,20.92,998 ,67.1,5.0,9
7417,700000,6500,Petrol,Individual,Manual,1.0,20.0,999 ,72,7.0,2
7418,198000,49500,Petrol,Individual,Manual,2.0,21.1,814 ,55.2,5.0,8
7419,350000,50000,Diesel,Individual,Manual,1.0,23.0,1396 ,90,5.0,10
7420,210000,175000,Diesel,Individual,Manual,2.0,23.57,1396 ,70,5.0,10
7421,210000,175000,Diesel,Individual,Manual,2.0,23.03,1396 ,69,5.0,10
7423,375000,110000,Diesel,Individual,Manual,3.0,23.2,1248 ,73.94,5.0,7
7424,380000,112048,Petrol,Individual,Manual,2.0,17.5,1298 ,85.8,5.0,9
7425,360000,98000,Petrol,Individual,Manual,3.0,17.0,1497 ,118,5.0,11
7426,944999,41000,Diesel,Individual,Manual,1.0,15.1,2179 ,140,7.0,6
7427,620000,120000,Diesel,Individual,Manual,1.0,13.58,2499 ,72.4,10.0,5
7428,780000,116000,Diesel,Individual,Manual,1.0,23.59,1364 ,67.05,5.0,3
7429,445000,1000,Petrol,Individual,Manual,1.0,21.21,1197 ,81.80,5.0,1
7430,575000,15000,Petrol,Individual,Automatic,1.0,17.36,1197 ,81.86,5.0,3
7431,975000,5000,Diesel,Individual,Manual,1.0,25.1,1248 ,88.5,5.0,3
7432,450000,3500,Petrol,Individual,Manual,1.0,23.84,1199 ,83.83,5.0,2
7434,495000,56000,Diesel,Individual,Manual,1.0,25.83,1498 ,99,5.0,4
7435,830000,215000,Diesel,Individual,Manual,1.0,12.99,2494 ,100,7.0,8
7436,800000,40000,Diesel,Individual,Manual,1.0,15.1,2179 ,140,7.0,9
7438,300000,120000,Diesel,Individual,Manual,2.0,23.2,1248 ,73.94,5.0,8
7439,200000,120000,Diesel,Individual,Manual,2.0,10.5,2179 ,120,7.0,18
7440,480000,30400,Petrol,Dealer,Manual,1.0,18.5,1198 ,86.8,5.0,4
7441,950000,24000,Diesel,Dealer,Manual,1.0,21.9,1498 ,98.6,7.0,4
7442,840000,30646,Petrol,Dealer,Manual,1.0,15.4,1497 ,117.3,7.0,4
7443,800000,15000,Diesel,Individual,Manual,1.0,23.9,1582 ,126.2,5.0,4
7444,750000,50000,Diesel,Individual,Manual,1.0,22.27,1498 ,108.6,5.0,4
7445,254999,34000,Petrol,Individual,Manual,1.0,21.1,814 ,55.2,5.0,4
7446,725000,54000,Diesel,Individual,Manual,2.0,24.52,1248 ,88.5,7.0,5
7447,1859000,40000,Diesel,Individual,Automatic,2.0,19.7,2143 ,134.10,5.0,5
7448,145000,120000,Petrol,Individual,Manual,1.0,18.6,1199 ,79.4,5.0,9
7449,750000,15000,Petrol,Individual,Manual,1.0,17.0,1198 ,108.5,5.0,3
7450,655000,50000,Diesel,Individual,Automatic,1.0,22.0,1498 ,108.495,5.0,4
7451,210000,84000,Diesel,Individual,Manual,2.0,20.0,1399 ,68,5.0,10
7452,450000,50000,Petrol,Individual,Manual,1.0,17.0,1497 ,118,5.0,10
7453,466000,25000,Petrol,Individual,Automatic,4.0,20.3,1086 ,68,5.0,2
7455,580000,52000,Diesel,Individual,Manual,1.0,25.83,1498 ,99,5.0,6
7456,430000,18500,Petrol,Individual,Manual,1.0,20.3,1086 ,68,5.0,2
7457,155000,50000,Diesel,Individual,Manual,1.0,23.03,1396 ,69,5.0,9
7458,240000,35000,Petrol,Individual,Manual,1.0,22.5,999 ,67,5.0,4
7459,540000,15500,Petrol,Individual,Manual,1.0,16.78,1496 ,88.73,5.0,5
7460,250000,120000,Diesel,Individual,Manual,1.0,19.09,1396 ,69,5.0,8
7461,260000,60000,Diesel,Individual,Manual,1.0,25.0,1396 ,69,5.0,9
7462,550000,80000,Diesel,Individual,Manual,2.0,12.05,2179 ,120,9.0,10
7463,550000,43011,Petrol,Dealer,Manual,1.0,18.88,999 ,123.37,5.0,7
7464,600000,136000,Diesel,Individual,Manual,1.0,19.01,1461 ,108.45,5.0,6
7465,550000,15000,Diesel,Individual,Manual,1.0,25.83,1498 ,99,5.0,4
7466,370000,110000,Diesel,Individual,Manual,2.0,13.6,2523 ,63,7.0,10
7467,250000,100000,Petrol,Individual,Manual,2.0,19.81,1086 ,68.05,5.0,13
7468,125000,70000,Petrol,Individual,Manual,4.0,19.7,796 ,46.3,5.0,16
7469,200000,110000,Diesel,Individual,Manual,1.0,17.0,1405 ,71,5.0,11
7470,675000,127991,Diesel,Dealer,Manual,1.0,25.5,1498 ,98.6,5.0,4
7471,150000,198000,Diesel,Individual,Manual,2.0,14.8,1998 ,68,5.0,22
7472,290000,65000,Petrol,Individual,Manual,1.0,15.64,1193 ,64.1,5.0,11
7474,889000,20000,Diesel,Individual,Manual,1.0,28.09,1248 ,88.5,5.0,3
7475,400000,60000,Petrol,Individual,Manual,1.0,17.0,1198 ,73.75,5.0,5
7476,390000,13120,Petrol,Individual,Manual,1.0,25.17,799 ,53.3,5.0,3
7477,1550000,87500,Diesel,Individual,Manual,1.0,17.1,1956 ,170,5.0,4
7478,600000,125000,Diesel,Individual,Manual,1.0,22.32,1582 ,126.32,5.0,7
7479,800000,25000,Petrol,Individual,Automatic,1.0,17.4,1197 ,81.86,5.0,3
7480,600000,120000,Diesel,Individual,Manual,3.0,20.77,1248 ,88.8,7.0,8
7481,795000,35000,Petrol,Individual,Manual,1.0,17.01,1591 ,121.3,5.0,6
7482,735000,25000,Diesel,Individual,Manual,1.0,22.54,1396 ,88.73,5.0,5
7483,250000,120000,Diesel,Individual,Manual,3.0,16.4,1896 ,90,5.0,16
7484,400000,25000,Petrol,Individual,Automatic,1.0,24.04,999 ,67,5.0,3
7485,130000,79000,Diesel,Individual,Manual,2.0,13.1,1493 ,82,5.0,16
7486,600000,125000,Diesel,Individual,Manual,1.0,21.04,1461 ,83.8,8.0,6
7487,395000,140000,Diesel,Individual,Manual,1.0,14.0,2489 ,95,8.0,7
7488,720000,80000,Diesel,Individual,Manual,1.0,21.19,1396 ,88.73,5.0,5
7489,450000,110000,Petrol,Individual,Manual,3.0,16.8,1497 ,116.4,5.0,10
7490,700000,25000,Petrol,Individual,Manual,1.0,18.16,1196 ,86.8,5.0,3
7491,1000000,46000,Diesel,Individual,Manual,1.0,24.5,1498 ,98.6,7.0,6
7492,500000,1000,Petrol,Individual,Manual,1.0,20.3,1086 ,68.07,5.0,1
7493,125000,60000,Petrol,Individual,Manual,2.0,16.1,796 ,37,4.0,14
7494,690000,80000,Diesel,Individual,Manual,1.0,21.04,1461 ,83.8,8.0,6
7495,1550000,120000,Diesel,Individual,Manual,1.0,17.1,1956 ,170,5.0,4
7496,170000,110000,Petrol,Individual,Manual,2.0,15.3,1193 ,65.3,5.0,8
7497,275000,110000,Diesel,Individual,Manual,3.0,20.4,1248 ,91.7,5.0,11
7498,500000,200000,Diesel,Individual,Manual,3.0,12.8,2494 ,102,8.0,14
7499,950000,80000,Diesel,Individual,Manual,2.0,19.33,1968 ,138.1,5.0,8
7500,802999,24000,Diesel,Individual,Manual,1.0,28.4,1248 ,74.02,5.0,2
7501,470000,150000,Diesel,Individual,Manual,1.0,23.4,1248 ,74,5.0,8
7502,300000,60000,Petrol,Individual,Manual,1.0,25.17,799 ,53.3,5.0,6
7503,600000,116000,Diesel,Individual,Manual,1.0,19.01,1461 ,108.45,5.0,7
7504,275000,104300,Diesel,Individual,Manual,1.0,20.0,1399 ,68.1,5.0,8
7505,700000,30000,Diesel,Individual,Manual,1.0,25.32,1198 ,77,6.0,3
7506,3250000,33000,Diesel,Individual,Automatic,1.0,11.3,2987 ,254.8,7.0,7
7507,800000,25000,Diesel,Individual,Manual,1.0,21.66,1498 ,108.62,5.0,1
7508,2200000,60000,Diesel,Individual,Automatic,1.0,17.68,1968 ,174.33,5.0,7
7509,245000,121000,Diesel,Individual,Manual,2.0,18.1,1493 ,110,5.0,14
7510,310000,120000,Diesel,Individual,Manual,2.0,16.8,1493 ,110,5.0,11
7511,245000,120000,Diesel,Individual,Manual,2.0,18.1,1493 ,110,5.0,14
7512,450000,110000,Petrol,Individual,Manual,1.0,16.47,1198 ,73.9,5.0,10
7513,850000,84000,Diesel,Individual,Automatic,2.0,16.96,1968 ,138.03,5.0,8
7514,325000,120000,Petrol,Individual,Automatic,3.0,10.1,2354 ,152,5.0,17
7515,409999,100000,Diesel,Individual,Manual,3.0,22.9,1248 ,74,5.0,8
7516,5500000,50000,Diesel,Individual,Automatic,1.0,11.2,1969 ,235,5.0,3
7517,1000000,73500,Diesel,Individual,Manual,1.0,19.67,1582 ,126.2,5.0,6
7518,590000,34000,Diesel,Individual,Manual,2.0,24.4,1120 ,71,5.0,5
7519,1200000,23000,Diesel,Individual,Manual,1.0,20.45,1461 ,108.5,5.0,2
7520,175000,163000,Diesel,Individual,Manual,3.0,17.8,1399 ,68,5.0,13
7521,300000,119000,Diesel,Individual,Manual,2.0,16.52,1991 ,123.7,5.0,10
7522,2175000,50000,Diesel,Individual,Automatic,1.0,11.36,2755 ,171.5,7.0,4
7523,1110000,10500,Diesel,Individual,Manual,1.0,25.6,1498 ,97.9,5.0,2
7524,150000,280000,Diesel,Individual,Manual,2.0,14.8,1998 ,68,5.0,21
7525,325000,155000,Diesel,Individual,Manual,2.0,20.54,1598 ,103.6,5.0,8
7526,325000,163000,Diesel,Individual,Manual,1.0,17.8,1399 ,68,5.0,11
7527,280000,75000,Petrol,Individual,Manual,1.0,17.7,1497 ,78,5.0,13
7529,765000,80000,Diesel,Individual,Manual,1.0,26.0,1498 ,98.6,5.0,5
7530,640000,120000,Diesel,Individual,Manual,2.0,26.0,1498 ,98.6,5.0,7
7531,65000,120000,Diesel,Individual,Manual,3.0,17.88,1396 ,52.8,5.0,14
7532,195000,175000,Diesel,Individual,Manual,2.0,18.7,1896 ,66,5.0,14
7533,295000,15000,Petrol,Individual,Manual,1.0,24.7,796 ,47.3,5.0,4
7534,625000,100000,Diesel,Individual,Manual,2.0,23.4,1248 ,74,5.0,9
7535,160000,80000,Petrol,Individual,Manual,2.0,18.9,998 ,67.1,5.0,12
7536,330000,84000,Petrol,Individual,Manual,2.0,23.1,998 ,67.04,5.0,6
7537,180000,50000,Petrol,Individual,Manual,2.0,15.6,1196 ,70,5.0,11
7539,150000,35000,Petrol,Individual,Manual,2.0,14.0,796 ,35,5.0,9
7540,300000,30000,Petrol,Individual,Manual,1.0,19.81,1086 ,68.05,5.0,10
7541,730000,2388,Petrol,Individual,Manual,1.0,18.6,1197 ,81.83,5.0,3
7542,650000,16200,Diesel,Individual,Manual,1.0,24.3,1248 ,88.5,5.0,4
7543,330000,10000,CNG,Individual,Manual,2.0,33.44,796 ,40.3,4.0,2
7544,366000,15000,Petrol,Individual,Manual,1.0,23.95,998 ,67.1,5.0,2
7545,1149000,5000,Petrol,Individual,Manual,1.0,17.0,1591 ,121.3,5.0,2
7546,150000,42000,Petrol,Individual,Manual,1.0,20.63,1198 ,67,5.0,5
7547,187000,120000,Petrol,Individual,Manual,2.0,17.92,1086 ,62.1,5.0,8
7548,425000,60000,Diesel,Individual,Manual,2.0,13.93,2179 ,138.03,7.0,10
7549,150000,76000,Petrol,Individual,Manual,1.0,16.1,796 ,37,4.0,9
7550,620000,15000,Petrol,Individual,Manual,1.0,20.4,1194 ,94.93,5.0,3
7551,250000,100000,Diesel,Individual,Manual,2.0,16.6,1896 ,122.4,5.0,14
7552,475000,83000,Petrol,Individual,Automatic,1.0,15.74,1591 ,121.3,5.0,9
7553,750000,67600,Diesel,Individual,Automatic,1.0,14.81,1998 ,163.7,5.0,5
7554,1250000,160000,Diesel,Individual,Manual,2.0,13.5,2477 ,178,7.0,6
7555,250000,80000,Petrol,Individual,Manual,2.0,21.1,814 ,55.2,5.0,7
7556,445000,100000,Diesel,Individual,Manual,1.0,25.8,1498 ,98.6,5.0,8
7557,400000,100000,Diesel,Individual,Manual,1.0,15.0,1896 ,105,5.0,11
7558,350000,90000,Diesel,Individual,Manual,2.0,23.0,1396 ,90,5.0,11
7559,295000,140000,Diesel,Individual,Manual,1.0,20.5,1598 ,103.5,5.0,9
7560,600000,25000,Petrol,Individual,Manual,1.0,21.21,1197 ,81.80,5.0,3
7561,1650000,20000,Diesel,Individual,Manual,1.0,13.68,2393 ,147.8,8.0,3
7562,100000,30000,Petrol,Individual,Manual,1.0,16.1,796 ,37,4.0,9
7563,690000,13000,Petrol,Individual,Manual,1.0,20.4,1194 ,94.93,5.0,3
7564,710000,42000,Petrol,Individual,Manual,1.0,18.6,1197 ,81.83,5.0,3
7565,350000,10000,Petrol,Individual,Manual,2.0,20.3,998 ,68.05,5.0,3
7566,220000,13000,Petrol,Individual,Manual,1.0,20.92,998 ,67.1,5.0,9
7567,700000,6500,Petrol,Individual,Manual,1.0,20.0,999 ,72,7.0,2
7568,198000,49500,Petrol,Individual,Manual,2.0,21.1,814 ,55.2,5.0,8
7569,350000,50000,Diesel,Individual,Manual,1.0,23.0,1396 ,90,5.0,10
7570,650000,35000,Petrol,Individual,Manual,2.0,21.4,1197 ,83.1,5.0,5
7571,380000,120000,Diesel,Individual,Manual,2.0,21.03,1461 ,65,5.0,6
7572,360000,50000,Petrol,Individual,Manual,2.0,17.57,1193 ,88.7,5.0,7
7573,385000,116000,Petrol,Individual,Manual,1.0,15.0,1598 ,103.5,5.0,9
7574,590000,110000,Diesel,Individual,Manual,2.0,22.32,1582 ,126.32,5.0,9
7575,750000,70000,Diesel,Individual,Manual,2.0,15.1,2179 ,140,7.0,8
7576,254999,100000,Diesel,Individual,Manual,3.0,20.3,1248 ,75,5.0,10
7577,499000,20000,Petrol,Individual,Manual,1.0,18.9,1197 ,81.86,5.0,6
7578,730000,60000,Diesel,Individual,Automatic,1.0,28.4,1248 ,74.02,5.0,3
7579,650000,30000,Diesel,Individual,Manual,2.0,27.3,1498 ,98.6,5.0,5
7580,220000,75000,Diesel,Individual,Manual,1.0,23.08,1461 ,63.12,5.0,9
7583,100000,110000,Diesel,Individual,Manual,3.0,16.8,1405 ,62,5.0,15
7584,110000,120000,Petrol,Individual,Manual,4.0,14.4,1599 ,94,5.0,17
7585,152000,48000,Diesel,Individual,Manual,2.0,17.0,1405 ,71,5.0,12
7586,600000,5000,Petrol,Individual,Automatic,1.0,20.89,1197 ,81.80,5.0,1
7587,620000,120000,Diesel,Individual,Manual,1.0,13.58,2499 ,72.4,10.0,5
7588,780000,116000,Diesel,Individual,Manual,1.0,23.59,1364 ,67.05,5.0,3
7589,445000,1000,Petrol,Individual,Manual,1.0,21.21,1197 ,81.80,5.0,1
7590,575000,15000,Petrol,Individual,Automatic,1.0,17.36,1197 ,81.86,5.0,3
7591,975000,5000,Diesel,Individual,Manual,1.0,25.1,1248 ,88.5,5.0,3
7592,450000,3500,Petrol,Individual,Manual,1.0,23.84,1199 ,83.83,5.0,2
7593,480000,80000,Diesel,Individual,Manual,1.0,25.83,1498 ,99,5.0,6
7594,110000,48676,Petrol,Individual,Manual,1.0,19.7,796 ,35,8.0,13
7596,5830000,30000,Diesel,Individual,Automatic,1.0,17.09,2993 ,261.4,4.0,3
7597,415000,72000,Petrol,Dealer,Manual,1.0,18.6,1197 ,81.83,5.0,7
7598,475000,51000,Petrol,Dealer,Manual,1.0,22.0,1197 ,81.80,5.0,6
7599,525000,29000,Petrol,Dealer,Manual,1.0,20.89,1197 ,81.80,5.0,4
7600,365000,28000,Petrol,Dealer,Manual,1.0,20.52,1197 ,81.80,5.0,6
7601,375000,97000,Diesel,Dealer,Manual,1.0,25.2,1248 ,74,5.0,10
7602,765000,59000,Diesel,Dealer,Manual,1.0,28.4,1248 ,74.02,5.0,3
7603,770000,27000,Diesel,Individual,Manual,1.0,28.4,1248 ,74.02,5.0,2
7604,350000,30000,Petrol,Individual,Manual,1.0,25.17,799 ,53.3,5.0,3
7605,875000,70000,Diesel,Individual,Manual,1.0,15.4,1997 ,120,7.0,6
7606,780000,69000,Diesel,Dealer,Manual,1.0,15.1,2179 ,140,7.0,7
7607,990000,15000,Diesel,Individual,Manual,1.0,25.1,1248 ,88.5,5.0,3
7608,800000,35700,Diesel,Dealer,Manual,1.0,28.4,1248 ,74.02,5.0,2
7609,350000,120000,Diesel,Individual,Manual,3.0,22.32,1582 ,126.32,5.0,9
7610,325000,120000,Diesel,Individual,Manual,1.0,22.07,1199 ,73.9,5.0,8
7611,360000,80000,Diesel,Individual,Manual,1.0,22.07,1199 ,73.9,5.0,8
7612,148000,120000,Petrol,Individual,Manual,1.0,20.92,998 ,67.1,5.0,11
7613,670000,36000,Diesel,Individual,Manual,1.0,27.39,1248 ,74,5.0,4
7614,430999,120000,Diesel,Individual,Manual,1.0,23.59,1364 ,67.04,5.0,7
7615,260000,9000,Petrol,Individual,Manual,1.0,16.8,796 ,34.2,8.0,4
7616,70000,50000,Petrol,Individual,Manual,2.0,25.4,624 ,37.48,4.0,9
7617,300000,35000,Petrol,Individual,Manual,1.0,23.01,999 ,67,5.0,2
7618,150000,130000,Diesel,Individual,Manual,2.0,14.0,2498 ,112,7.0,10
7619,260000,70000,Diesel,Individual,Manual,1.0,20.0,1399 ,68,5.0,11
7620,320000,90000,Diesel,Individual,Manual,3.0,19.3,1248 ,73.9,5.0,9
7621,700000,35000,Petrol,Individual,Manual,1.0,17.0,1198 ,108.5,5.0,3
7622,415000,80000,Petrol,Individual,Manual,1.0,16.47,1198 ,73.9,5.0,9
7623,260000,120000,Diesel,Individual,Manual,2.0,17.8,1248 ,75,5.0,13
7624,70000,80000,Petrol,Individual,Manual,1.0,26.0,624 ,35,4.0,10
7625,515000,30000,Petrol,Individual,Manual,1.0,17.71,1197 ,78.9,5.0,6
7626,803999,60000,Diesel,Individual,Manual,1.0,23.9,1582 ,126.2,5.0,5
7627,275000,200000,Diesel,Individual,Manual,2.0,16.6,1896 ,122.4,5.0,14
7628,934000,101000,Diesel,Individual,Manual,1.0,22.77,1498 ,98.59,5.0,4
7629,210000,110000,Diesel,Individual,Manual,1.0,17.8,1399 ,68,5.0,14
7630,1050000,136000,Diesel,Individual,Manual,3.0,12.99,2494 ,100.6,8.0,7
7631,650000,250000,Diesel,Individual,Manual,2.0,14.8,2499 ,80,7.0,10
7632,550000,74000,Diesel,Individual,Manual,4.0,17.3,1998 ,163.7,5.0,9
7633,285000,265000,Diesel,Individual,Manual,4.0,14.8,2499 ,80,9.0,11
7634,700000,22700,Petrol,Individual,Manual,1.0,18.7,1199 ,88.7,5.0,6
7635,525000,45000,Petrol,Individual,Manual,1.0,18.9,1197 ,82,5.0,5
7636,250000,36000,Petrol,Individual,Manual,2.0,15.37,1196 ,73,5.0,10
7637,575000,57000,Diesel,Individual,Manual,2.0,26.59,1248 ,74,5.0,6
7638,540000,33000,Diesel,Individual,Manual,1.0,27.28,1047 ,69,5.0,3
7639,560000,59000,Petrol,Individual,Manual,1.0,16.02,1373 ,93.7,7.0,9
7640,380000,200000,Diesel,Individual,Manual,1.0,20.54,1598 ,103.6,5.0,9
7641,240000,80000,Petrol,Individual,Manual,2.0,15.6,1196 ,70,5.0,10
7642,300000,70000,LPG,Individual,Manual,1.0,13.2,995 ,60.2,5.0,9
7643,280000,50000,Petrol,Individual,Manual,1.0,22.7,799 ,53.64,5.0,3
7644,350000,118000,Diesel,Individual,Manual,2.0,21.1,1248 ,73.9,5.0,10
7645,110000,250000,Diesel,Individual,Manual,2.0,19.1,1405 ,70,5.0,7
7646,980000,20000,Diesel,Individual,Manual,1.0,21.5,1497 ,108.5,5.0,3
